vehicle_id,date,soh,soc,avg_temperature_c,charge_cycles_total,depth_of_discharge_pct,fast_charge_events_count,avg_charge_cap_pct
EV007,2025-07-16,99.24,82.04,21.14,29.21,53.0,2,94.18
EV007,2025-07-17,99.19,60.51,30.58,30.92,57.88,4,87.87
EV007,2025-07-18,99.16,38.68,34.06,32.63,65.45,2,87.98
EV007,2025-07-19,99.11,41.48,30.59,34.67,62.86,4,86.77
EV007,2025-07-20,99.04,47.55,29.96,37.12,63.99,5,96.18
EV007,2025-07-21,98.99,57.27,22.18,39.31,61.89,4,86.11
EV007,2025-07-22,98.93,64.77,25.79,41.75,49.59,6,89.51
EV007,2025-07-23,98.86,90.29,35.5,43.33,61.28,4,95.2
EV007,2025-07-24,98.8,29.43,27.2,45.04,64.37,4,90.84
EV007,2025-07-25,98.76,35.82,20.36,46.65,39.22,3,84.75
EV007,2025-07-26,98.72,58.83,28.21,48.15,66.94,4,86.1
EV007,2025-07-27,98.66,79.06,40.01,49.93,72.49,4,81.92
EV007,2025-07-28,98.62,71.95,30.15,51.8,53.73,4,88.13
EV007,2025-07-29,98.59,25.82,29.34,53.16,74.16,4,86.41
EV007,2025-07-30,98.55,69.29,25.82,54.98,58.63,5,86.34
EV007,2025-07-31,98.5,29.64,27.03,56.9,62.13,4,83.95
EV007,2025-08-01,98.46,56.35,24.86,58.77,49.78,5,88.95
EV007,2025-08-02,98.4,70.23,25.67,61.13,59.18,3,89.16
EV007,2025-08-03,98.36,65.08,24.65,62.59,59.55,4,92.85
EV007,2025-08-04,98.31,36.05,22.91,63.95,58.62,3,90.25
EV007,2025-08-05,98.26,77.44,32.12,65.83,50.46,3,91.57
EV007,2025-08-06,98.21,51.54,33.25,67.31,61.27,3,93.35
EV007,2025-08-07,98.17,33.72,27.41,68.99,69.91,5,87.58
EV007,2025-08-08,98.11,49.91,23.88,71.19,61.64,3,100.0
EV007,2025-08-09,98.05,68.75,25.73,73.53,52.64,2,89.7
EV007,2025-08-10,98.01,68.49,26.22,75.04,69.31,4,88.61
EV007,2025-08-11,97.95,50.35,22.82,76.91,60.65,4,90.06
EV007,2025-08-12,97.9,86.27,30.39,79.32,63.48,4,89.62
EV007,2025-08-13,97.86,65.69,25.83,80.8,67.98,5,88.35
EV007,2025-08-14,97.82,87.47,26.73,82.16,63.64,4,94.73
EV007,2025-08-15,97.75,73.7,35.75,84.23,68.05,4,88.64
EV007,2025-08-16,97.71,25.84,30.51,85.62,54.74,3,84.0
EV007,2025-08-17,97.65,62.92,37.78,87.3,62.58,4,86.12
EV007,2025-08-18,97.6,34.26,31.89,88.72,63.33,5,90.87
EV007,2025-08-19,97.54,85.33,26.56,91.17,71.48,5,88.38
EV007,2025-08-20,97.5,55.89,25.75,92.87,51.55,2,87.58
EV007,2025-08-21,97.45,38.96,29.72,94.77,60.42,3,91.33
EV007,2025-08-22,97.38,54.23,26.21,96.95,60.67,5,92.66
EV007,2025-08-23,97.34,40.45,28.19,98.56,69.41,4,87.66
EV007,2025-08-24,97.29,24.3,27.36,100.52,53.04,5,82.14
EV007,2025-08-25,97.22,28.16,26.07,102.75,60.16,4,91.71
EV007,2025-08-26,97.15,38.04,30.92,105.1,52.83,5,92.92
EV007,2025-08-27,97.06,47.42,35.02,107.5,48.06,4,85.37
EV007,2025-08-28,97.0,23.08,20.34,109.51,44.4,4,92.82
EV007,2025-08-29,96.95,36.79,31.14,111.1,55.69,4,90.8
EV007,2025-08-30,96.9,53.56,29.45,113.31,53.61,4,87.48
EV007,2025-08-31,96.84,52.84,23.63,115.79,71.79,4,88.12
EV007,2025-09-01,96.75,72.41,35.25,118.03,66.51,4,87.47
EV007,2025-09-02,96.69,43.29,29.93,119.93,57.1,4,90.33
EV007,2025-09-03,96.64,76.42,30.43,122.02,61.62,5,87.3
EV007,2025-09-04,96.56,71.92,35.19,124.33,52.76,4,87.45
EV007,2025-09-05,96.5,42.58,26.27,126.19,62.43,4,92.59
EV007,2025-09-06,96.46,75.47,26.26,127.85,58.57,5,86.14
EV007,2025-09-07,96.41,26.15,23.11,129.84,63.51,4,92.0
EV007,2025-09-08,96.36,40.73,27.95,131.81,50.88,4,88.15
EV007,2025-09-09,96.26,63.95,39.05,134.16,60.65,2,93.25
EV007,2025-09-10,96.21,44.2,26.36,136.12,74.04,3,87.73
EV007,2025-09-11,96.16,62.99,34.06,138.34,49.52,2,86.9
EV007,2025-09-12,96.12,44.67,20.46,140.01,59.47,3,87.62
EV007,2025-09-13,96.05,75.78,34.3,142.27,68.85,3,91.23
EV007,2025-09-14,96.0,28.65,23.51,143.86,56.7,5,92.26
EV007,2025-09-15,95.94,46.98,30.63,145.82,52.68,4,93.01
EV007,2025-09-16,95.89,66.6,32.47,147.64,59.22,4,88.35
EV007,2025-09-17,95.82,38.52,20.06,149.93,63.56,4,93.72
EV007,2025-09-18,95.79,69.22,28.91,151.37,57.43,3,88.33
EV007,2025-09-19,95.72,27.5,33.69,153.72,61.64,4,91.83
EV007,2025-09-20,95.68,83.79,27.81,155.33,62.65,5,93.72
EV007,2025-09-21,95.61,23.06,28.37,157.68,53.72,4,95.64
EV007,2025-09-22,95.54,46.13,22.54,159.9,58.32,6,91.45
EV007,2025-09-23,95.49,24.67,23.96,161.61,68.41,5,87.96
EV007,2025-09-24,95.43,48.65,30.49,163.91,71.29,3,88.42
EV007,2025-09-25,95.39,70.98,25.99,165.78,52.36,5,89.72
EV007,2025-09-26,95.35,42.79,29.52,167.59,45.62,3,88.23
EV007,2025-09-27,95.29,78.44,27.91,170.05,60.11,3,84.42
EV007,2025-09-28,95.24,22.94,27.15,172.13,59.14,4,85.89
EV007,2025-09-29,95.16,34.59,31.92,174.63,43.95,2,92.88
EV007,2025-09-30,95.11,30.43,25.85,176.26,75.64,4,93.73
EV007,2025-10-01,95.06,30.41,26.92,178.35,47.51,4,87.13
EV007,2025-10-02,95.0,74.01,29.08,180.46,51.48,4,87.01
EV007,2025-10-03,94.97,83.26,31.5,182.13,71.66,4,83.53
EV007,2025-10-04,94.91,89.75,32.42,184.47,55.05,5,89.96
EV007,2025-10-05,94.87,47.03,22.75,186.28,53.5,5,84.14
EV007,2025-10-06,94.8,73.27,36.02,188.01,58.92,5,85.93
EV007,2025-10-07,94.76,87.12,23.45,189.95,48.52,4,89.59
EV007,2025-10-08,94.71,69.33,23.21,192.15,70.6,4,87.96
EV007,2025-10-09,94.66,46.8,28.52,194.32,69.57,4,85.54
EV007,2025-10-10,94.62,21.64,26.69,195.71,57.75,2,88.21
EV007,2025-10-11,94.58,46.96,33.4,197.2,41.98,4,90.1
EV007,2025-10-12,94.53,54.84,27.54,199.13,59.63,4,89.18
EV007,2025-10-13,94.5,42.76,26.38,200.7,69.51,3,88.25
EV007,2025-10-14,94.47,45.46,27.17,202.14,64.49,4,87.43
EV007,2025-10-15,94.43,41.99,28.64,203.78,58.98,4,87.28
EV007,2025-10-16,94.38,87.43,30.57,205.28,46.83,4,92.62
EV007,2025-10-17,94.32,38.14,23.66,207.38,57.81,3,91.82
EV007,2025-10-18,94.23,84.39,37.43,209.8,58.94,4,87.95
EV007,2025-10-19,94.16,24.25,29.58,212.03,64.01,4,85.5
EV007,2025-10-20,94.11,62.89,28.89,214.11,63.03,4,88.13
EV007,2025-10-21,94.06,25.29,21.07,216.43,59.68,5,87.56
EV007,2025-10-22,94.0,28.88,21.76,218.4,54.3,5,91.67
EV007,2025-10-23,93.96,53.22,27.08,220.16,57.98,4,87.45
EV007,2025-10-24,93.92,87.84,32.48,221.72,51.64,4,95.03
EV007,2025-10-25,93.83,29.04,35.4,223.61,47.7,3,92.77
EV007,2025-10-26,93.77,51.65,28.09,225.82,66.69,3,92.62
EV007,2025-10-27,93.72,45.29,25.74,227.93,56.95,6,89.18
EV007,2025-10-28,93.65,58.86,25.76,229.8,69.68,3,92.76
EV007,2025-10-29,93.61,50.89,28.95,231.48,61.61,5,87.74
EV007,2025-10-30,93.57,73.72,32.75,233.34,52.0,4,88.85
EV007,2025-10-31,93.53,69.51,26.84,234.93,59.32,4,86.01
EV007,2025-11-01,93.48,20.9,30.94,236.73,62.17,5,88.51
EV007,2025-11-02,93.43,26.04,27.12,239.12,70.26,5,85.14
EV007,2025-11-03,93.36,55.41,26.55,241.35,51.71,4,93.19
EV007,2025-11-04,93.31,38.77,32.37,243.21,68.45,3,89.54
EV007,2025-11-05,93.27,34.41,32.93,244.78,51.23,5,89.93
EV007,2025-11-06,93.21,67.1,30.81,246.81,71.09,3,91.26
EV007,2025-11-07,93.18,21.28,28.4,248.32,68.83,4,84.21
EV007,2025-11-08,93.14,22.77,29.82,249.83,46.33,4,86.52
EV007,2025-11-09,93.08,46.54,25.03,251.92,55.44,4,91.68
EV007,2025-11-10,93.03,78.3,20.79,253.61,46.07,5,87.33
EV007,2025-11-11,92.97,82.13,27.05,256.09,49.3,5,86.84
EV007,2025-11-12,92.94,64.36,28.74,257.47,55.23,5,95.37
EV007,2025-11-13,92.89,32.63,27.08,259.31,61.19,3,89.84
EV007,2025-11-14,92.82,40.02,33.54,261.5,59.62,4,92.34
EV007,2025-11-15,92.79,80.41,25.26,262.85,54.03,5,87.46
EV007,2025-11-16,92.74,55.93,23.51,265.3,56.01,4,85.39
EV007,2025-11-17,92.68,80.63,22.32,267.3,53.47,3,86.18
EV007,2025-11-18,92.63,40.78,31.63,269.63,61.88,5,86.08
EV007,2025-11-19,92.59,80.43,28.81,271.66,47.63,4,81.62
EV007,2025-11-20,92.53,25.89,27.59,273.89,65.9,4,87.17
EV007,2025-11-21,92.49,25.58,18.09,275.96,71.89,2,86.21
EV007,2025-11-22,92.45,51.27,22.91,277.55,73.23,3,88.38
EV007,2025-11-23,92.38,65.7,26.49,279.55,54.08,4,94.96
EV007,2025-11-24,92.34,68.36,28.14,281.08,55.46,4,85.86
EV007,2025-11-25,92.3,58.55,29.73,282.53,52.88,4,87.16
EV007,2025-11-26,92.26,31.94,31.29,284.07,43.47,6,88.68
EV007,2025-11-27,92.22,77.0,25.5,285.82,52.04,4,87.64
EV007,2025-11-28,92.17,20.6,21.36,288.24,50.98,2,82.34
EV007,2025-11-29,92.11,80.02,24.95,290.7,50.31,4,87.29
EV007,2025-11-30,92.05,55.8,23.01,292.91,41.32,5,87.11
EV007,2025-12-01,92.02,71.44,31.1,294.34,56.31,4,88.56
EV007,2025-12-02,91.98,85.43,34.39,296.18,61.78,5,89.35
EV007,2025-12-03,91.93,59.95,30.18,298.3,63.43,2,88.4
EV007,2025-12-04,91.88,34.15,29.82,299.94,45.71,3,95.73
EV007,2025-12-05,91.83,30.63,32.96,302.1,57.65,3,86.7
EV007,2025-12-06,91.79,74.93,29.32,303.58,70.48,2,84.55
EV007,2025-12-07,91.74,22.77,34.8,305.52,65.42,5,82.48
EV007,2025-12-08,91.69,71.14,33.15,307.68,55.17,3,86.69
EV007,2025-12-09,91.65,66.96,25.6,309.36,64.0,5,83.62
EV007,2025-12-10,91.58,59.49,31.77,311.77,59.8,6,90.52
EV007,2025-12-11,91.54,30.56,25.16,313.22,57.48,4,87.61
EV007,2025-12-12,91.49,36.16,25.72,315.36,61.46,3,84.88
EV007,2025-12-13,91.43,76.82,29.55,317.54,62.54,4,86.26
EV007,2025-12-14,91.39,59.44,28.87,319.0,63.53,5,90.42
EV007,2025-12-15,91.34,22.41,30.28,321.06,59.07,5,86.82
EV007,2025-12-16,91.26,58.01,26.97,323.4,58.02,5,90.22
EV007,2025-12-17,91.21,42.96,25.66,325.63,56.94,4,89.67
EV007,2025-12-18,91.16,72.75,28.03,327.87,67.63,3,86.82
EV007,2025-12-19,91.12,68.78,28.44,329.65,64.26,4,83.69
EV007,2025-12-20,91.05,79.04,26.92,331.97,52.44,3,92.87
EV007,2025-12-21,90.95,36.58,36.67,334.07,63.64,5,94.1
EV007,2025-12-22,90.85,85.42,36.23,336.31,55.1,2,91.38
EV007,2025-12-23,90.81,57.62,29.43,338.22,55.03,4,89.25
EV007,2025-12-24,90.77,58.6,29.12,339.71,53.01,6,83.84
EV007,2025-12-25,90.74,37.11,28.22,341.53,58.41,5,88.45
EV007,2025-12-26,90.71,44.68,26.3,342.92,56.66,3,88.75
EV007,2025-12-27,90.67,69.67,26.42,344.3,58.53,2,92.52
EV007,2025-12-28,90.64,40.89,26.73,345.81,47.5,2,89.81
EV007,2025-12-29,90.6,26.36,23.79,347.48,71.33,4,87.82
EV007,2025-12-30,90.55,27.99,25.92,349.88,63.36,4,84.89
EV007,2025-12-31,90.47,36.16,23.02,352.31,67.32,2,91.97
EV007,2026-01-01,90.42,39.33,31.29,354.56,63.57,4,85.87
EV007,2026-01-02,90.35,38.61,26.38,356.74,56.71,4,90.43
EV007,2026-01-03,90.31,45.19,30.38,358.29,47.74,3,87.98
EV007,2026-01-04,90.25,63.23,31.87,360.4,49.2,5,90.49
EV007,2026-01-05,90.19,49.46,24.89,362.76,59.82,4,88.85
EV007,2026-01-06,90.14,47.28,28.48,364.42,44.61,3,91.15
EV007,2026-01-07,90.09,70.68,34.31,365.99,73.32,3,91.4
EV007,2026-01-08,90.04,51.27,31.06,367.79,62.3,4,90.56
EV007,2026-01-09,89.99,83.08,34.04,370.21,55.97,3,87.87
EV007,2026-01-10,89.95,22.1,22.7,371.57,53.47,3,90.26
EV007,2026-01-11,89.91,29.74,22.91,373.42,65.24,5,83.7
EV007,2026-01-12,89.85,61.2,31.24,375.41,60.36,6,93.71
EV007,2026-01-13,89.82,49.86,25.86,377.01,57.08,4,86.8
EV007,2026-01-14,89.74,42.44,32.36,379.44,48.19,3,90.13
EV007,2026-01-15,89.69,66.84,34.25,381.61,59.68,4,85.38
EV007,2026-01-16,89.64,74.76,31.47,383.47,71.89,5,87.6
EV007,2026-01-17,89.59,38.55,29.44,385.15,65.91,2,86.21
EV007,2026-01-18,89.55,48.14,24.19,386.84,61.11,5,85.18
EV007,2026-01-19,89.51,77.34,20.46,388.73,41.77,3,86.91
EV007,2026-01-20,89.47,28.05,18.74,390.17,53.8,4,95.19
EV007,2026-01-21,89.41,78.46,32.4,392.32,68.18,5,84.97
EV007,2026-01-22,89.37,87.29,33.72,394.37,58.31,6,88.65
EV007,2026-01-23,89.33,85.71,27.6,396.3,63.17,4,89.36
EV007,2026-01-24,89.27,65.91,27.83,398.26,64.19,5,85.17
EV007,2026-01-25,89.2,72.27,36.05,400.19,52.0,6,86.78
EV007,2026-01-26,89.11,20.01,39.08,402.38,48.12,5,89.32
EV007,2026-01-27,89.07,69.46,30.12,404.16,50.31,6,88.28
EV007,2026-01-28,89.02,43.74,35.15,405.67,61.39,5,89.21
EV007,2026-01-29,88.98,31.37,30.37,407.21,56.5,2,89.08
EV007,2026-01-30,88.9,26.58,25.71,409.7,46.04,5,93.51
EV007,2026-01-31,88.86,20.93,25.38,411.41,50.68,4,91.59
EV007,2026-02-01,88.8,45.36,32.56,413.16,58.02,5,93.21
EV007,2026-02-02,88.74,40.9,28.95,415.63,60.21,3,86.22
EV007,2026-02-03,88.7,83.6,26.08,417.59,59.22,3,83.67
EV007,2026-02-04,88.65,28.32,27.41,419.79,57.04,4,88.44
EV007,2026-02-05,88.61,33.13,28.22,421.8,57.03,4,81.57
EV007,2026-02-06,88.56,71.48,32.78,423.47,47.27,3,91.94
EV007,2026-02-07,88.51,75.12,23.22,425.66,54.68,4,87.88
EV007,2026-02-08,88.47,58.09,28.17,427.47,69.76,2,89.01
EV007,2026-02-09,88.4,36.88,31.16,429.71,59.14,2,91.86
EV007,2026-02-10,88.34,83.76,28.44,431.66,61.48,3,93.65
EV007,2026-02-11,88.29,29.23,28.1,433.64,50.7,3,88.36
EV007,2026-02-12,88.25,77.83,21.54,435.04,56.63,4,90.87
EV007,2026-02-13,88.22,46.38,29.05,436.49,57.45,3,85.1
EV007,2026-02-14,88.16,58.76,28.39,438.48,63.61,4,93.02
EV007,2026-02-15,88.11,43.3,31.71,440.16,54.31,4,90.13
EV007,2026-02-16,88.07,86.42,29.51,441.71,52.87,3,88.95
EV007,2026-02-17,88.03,32.46,32.61,443.47,67.06,5,86.56
EV007,2026-02-18,87.94,25.01,35.21,445.85,62.99,3,89.74
EV007,2026-02-19,87.89,58.18,24.35,448.06,47.61,2,81.25
EV007,2026-02-20,87.84,52.02,21.85,450.2,56.16,4,87.11
EV007,2026-02-21,87.8,92.0,29.24,451.6,62.0,4,93.38
EV007,2026-02-22,87.76,39.28,34.11,452.96,49.54,5,92.23
EV007,2026-02-23,87.71,85.28,26.41,454.57,58.38,3,94.34
EV007,2026-02-24,87.65,68.56,32.96,456.94,52.25,3,89.85
EV007,2026-02-25,87.62,83.19,23.28,458.42,64.24,4,87.94
EV007,2026-02-26,87.57,79.94,27.6,460.29,50.34,3,88.36
EV007,2026-02-27,87.54,42.58,26.15,461.76,51.64,5,85.44
EV007,2026-02-28,87.46,63.22,27.73,464.2,79.89,4,90.39
EV007,2026-03-01,87.41,35.75,31.98,466.36,62.94,3,86.07
EV007,2026-03-02,87.36,24.76,30.11,468.6,45.45,4,87.04
EV007,2026-03-03,87.26,81.15,35.52,471.08,57.65,6,86.24
EV007,2026-03-04,87.21,85.22,33.62,472.7,53.76,2,90.27
EV007,2026-03-05,87.14,67.39,36.13,474.43,64.93,4,88.34
EV007,2026-03-06,87.09,44.23,24.08,476.73,60.37,6,88.42
EV007,2026-03-07,87.05,24.93,28.97,478.11,60.55,5,93.37
EV007,2026-03-08,86.99,52.73,25.04,480.55,57.69,5,89.55
EV007,2026-03-09,86.94,25.33,32.7,482.69,65.87,3,88.92
EV007,2026-03-10,86.89,81.36,28.85,484.87,46.83,5,89.94
EV007,2026-03-11,86.83,30.43,23.21,487.31,58.28,5,89.28
EV007,2026-03-12,86.79,61.67,31.25,488.89,58.67,4,89.09
EV007,2026-03-13,86.76,53.99,29.49,490.74,49.54,1,85.75
EV007,2026-03-14,86.7,55.82,26.25,492.88,73.02,4,90.24
EV007,2026-03-15,86.63,58.93,24.57,494.83,64.34,2,93.91
EV007,2026-03-16,86.58,35.64,31.71,496.63,60.49,4,91.74
EV007,2026-03-17,86.53,46.01,29.95,498.76,65.1,4,88.65
EV007,2026-03-18,86.46,90.59,32.58,500.94,62.18,5,90.66
EV007,2026-03-19,86.42,77.86,28.93,502.43,65.3,3,89.58
EV007,2026-03-20,86.36,24.24,20.12,504.32,46.4,3,90.12
EV007,2026-03-21,86.3,65.3,29.95,506.77,59.35,4,89.51
EV007,2026-03-22,86.25,27.88,27.36,508.59,59.2,3,93.3
EV007,2026-03-23,86.19,29.06,26.54,510.92,59.43,5,87.6
EV007,2026-03-24,86.13,47.56,33.04,513.03,57.96,5,84.81
EV007,2026-03-25,86.09,59.81,20.55,514.66,47.37,4,85.06
EV007,2026-03-26,86.05,47.7,23.44,516.52,50.13,2,88.79
EV007,2026-03-27,86.01,53.28,19.1,518.33,73.98,6,83.47
EV007,2026-03-28,85.95,65.9,30.13,520.72,45.03,3,88.0
EV007,2026-03-29,85.91,61.6,28.65,522.26,75.0,5,86.99
EV007,2026-03-30,85.86,75.63,34.3,524.56,48.05,4,83.88
EV007,2026-03-31,85.83,57.33,31.98,525.98,56.52,4,87.91
EV007,2026-04-01,85.79,45.84,25.07,527.39,58.06,3,91.02
EV007,2026-04-02,85.74,61.75,24.72,529.23,61.46,5,88.4
EV007,2026-04-03,85.68,86.9,21.65,531.29,57.1,5,91.53
EV007,2026-04-04,85.64,43.0,29.93,532.75,63.18,6,89.45
EV007,2026-04-05,85.58,71.05,30.03,535.24,66.52,3,85.41
EV007,2026-04-06,85.53,71.56,33.53,537.04,63.64,4,92.52
EV007,2026-04-07,85.48,60.64,24.32,539.23,60.92,4,87.34
EV007,2026-04-08,85.43,62.93,31.29,541.31,66.04,2,88.58
EV007,2026-04-09,85.36,34.69,15.73,543.75,64.84,4,90.8
EV007,2026-04-10,85.31,80.65,28.39,546.12,47.85,4,86.1
EV007,2026-04-11,85.27,60.28,25.11,547.72,65.33,3,82.92
EV007,2026-04-12,85.22,80.02,26.58,550.07,74.02,6,88.39
EV007,2026-04-13,85.16,90.84,34.2,551.81,55.05,5,91.71
EV007,2026-04-14,85.12,54.95,19.61,553.65,55.01,4,88.87
EV007,2026-04-15,85.08,73.22,31.32,555.2,68.8,5,85.03
EV007,2026-04-16,85.03,58.43,31.11,556.84,50.84,3,86.39
EV007,2026-04-17,84.99,20.17,29.44,558.97,50.45,4,84.0
EV007,2026-04-18,84.94,28.82,19.57,560.78,68.07,4,86.85
EV007,2026-04-19,84.9,36.37,28.26,562.27,50.28,3,89.95
EV007,2026-04-20,84.86,34.88,27.04,564.0,59.18,4,86.44
EV007,2026-04-21,84.81,47.68,31.08,565.76,64.58,3,92.55
EV007,2026-04-22,84.77,79.25,26.86,567.31,54.17,4,90.66
EV007,2026-04-23,84.71,71.87,26.37,569.79,65.86,4,89.77
EV007,2026-04-24,84.65,59.9,25.6,572.27,52.06,5,86.46
EV007,2026-04-25,84.58,52.7,33.5,574.65,58.81,3,93.3
EV007,2026-04-26,84.55,75.93,25.49,576.12,69.81,1,88.06
EV007,2026-04-27,84.51,77.48,24.12,577.84,45.06,4,87.67
EV007,2026-04-28,84.45,77.79,29.69,580.33,49.49,3,85.48
EV007,2026-04-29,84.41,74.78,30.71,582.21,64.11,4,87.56
EV007,2026-04-30,84.34,65.33,30.61,584.48,73.08,4,93.24
EV007,2026-05-01,84.29,26.45,30.23,586.29,57.62,4,83.44
EV007,2026-05-02,84.24,53.11,32.25,588.43,59.3,2,84.98
EV007,2026-05-03,84.21,43.13,22.72,589.79,68.25,3,87.21
EV007,2026-05-04,84.18,57.5,29.89,591.24,59.98,4,89.57
EV007,2026-05-05,84.11,40.48,37.64,593.12,64.39,2,88.64
EV007,2026-05-06,84.06,33.06,32.63,594.95,45.27,3,91.2
EV007,2026-05-07,84.01,23.69,25.07,596.66,44.72,4,91.16
EV007,2026-05-08,83.95,80.89,25.25,598.92,58.62,5,85.5
EV007,2026-05-09,83.9,57.56,30.14,601.42,64.53,3,89.12
EV007,2026-05-10,83.85,78.66,25.3,603.39,53.94,4,84.26
EV007,2026-05-11,83.78,53.25,23.53,605.51,47.32,4,90.58
EV007,2026-05-12,83.73,27.7,27.49,607.6,61.43,4,87.03
EV007,2026-05-13,83.69,24.05,32.05,609.17,53.35,5,87.51
EV007,2026-05-14,83.65,46.97,24.88,610.97,60.01,3,86.36
EV007,2026-05-15,83.61,56.89,26.89,612.51,52.89,4,81.29
EV007,2026-05-16,83.58,68.64,30.42,613.89,63.65,4,89.35
EV007,2026-05-17,83.54,53.28,26.85,615.47,63.51,4,85.45
EV007,2026-05-18,83.5,55.28,31.02,617.01,55.04,4,88.59
EV007,2026-05-19,83.45,49.35,34.26,618.87,54.87,3,93.43
EV007,2026-05-20,83.4,77.18,17.62,620.96,66.07,6,82.4
EV007,2026-05-21,83.35,45.9,31.86,622.92,59.88,6,86.2
EV007,2026-05-22,83.3,69.81,29.15,624.63,52.94,2,90.39
EV007,2026-05-23,83.23,82.88,25.33,626.87,60.04,5,90.92
EV007,2026-05-24,83.15,33.82,26.36,629.17,68.97,3,91.39
EV007,2026-05-25,83.1,45.68,28.58,631.06,50.28,5,90.2
EV007,2026-05-26,83.06,87.26,27.37,632.79,60.37,5,87.73
EV007,2026-05-27,83.0,69.25,28.48,635.11,55.55,5,88.74
EV007,2026-05-28,82.96,69.0,33.55,636.98,60.09,5,88.47
EV007,2026-05-29,82.92,26.38,27.75,638.76,67.12,3,88.84
EV007,2026-05-30,82.86,56.68,31.47,640.64,52.3,6,91.56
EV007,2026-05-31,82.79,68.3,30.28,642.97,38.38,4,90.84
EV007,2026-06-01,82.71,35.17,23.68,645.41,44.51,3,93.57
EV007,2026-06-02,82.68,58.34,30.89,646.79,64.4,2,89.23
EV007,2026-06-03,82.62,79.89,31.29,649.18,54.05,4,88.98
EV007,2026-06-04,82.57,60.75,32.51,650.89,52.21,3,92.22
EV007,2026-06-05,82.5,55.25,26.42,653.17,54.23,5,91.35
EV007,2026-06-06,82.47,62.06,26.75,654.78,47.7,5,88.8
EV007,2026-06-07,82.43,31.09,30.86,656.41,73.6,4,89.58
EV007,2026-06-08,82.37,71.12,23.17,658.03,81.07,2,86.24
EV007,2026-06-09,82.32,80.86,32.67,660.1,71.2,3,88.0
EV007,2026-06-10,82.29,24.95,20.49,661.5,57.91,3,87.82
EV007,2026-06-11,82.22,59.84,35.7,663.33,50.19,6,87.31
EV007,2026-06-12,82.18,51.89,21.51,664.74,54.46,3,92.89
EV007,2026-06-13,82.1,74.34,25.09,667.06,62.07,4,97.14
EV007,2026-06-14,82.05,86.34,29.85,669.05,71.75,5,89.56
EV007,2026-06-15,81.99,56.38,23.45,671.53,62.52,2,85.76
EV007,2026-06-16,81.93,88.42,30.27,673.51,57.51,6,94.94
EV007,2026-06-17,81.88,49.18,34.12,675.82,64.36,5,87.64
EV007,2026-06-18,81.83,62.4,32.73,677.35,60.07,3,94.32
EV007,2026-06-19,81.78,79.45,17.36,679.06,53.46,4,91.88
EV007,2026-06-20,81.75,30.79,25.39,680.46,58.77,4,84.23
EV007,2026-06-21,81.67,79.1,22.2,682.84,74.87,5,92.19
EV007,2026-06-22,81.63,77.85,31.77,684.5,74.94,5,86.05
EV007,2026-06-23,81.58,70.02,30.6,686.28,52.03,4,96.57
EV007,2026-06-24,81.52,63.98,37.73,687.71,74.53,5,91.77
EV007,2026-06-25,81.47,62.49,27.19,689.66,56.68,4,89.99
EV007,2026-06-26,81.41,52.96,27.89,691.99,55.9,3,88.94
EV007,2026-06-27,81.36,51.48,27.26,693.45,57.24,4,91.95
EV007,2026-06-28,81.32,49.14,21.43,695.69,63.49,4,88.66
EV007,2026-06-29,81.27,73.51,34.23,697.37,60.47,3,91.53
EV007,2026-06-30,81.22,81.11,26.77,699.1,51.65,3,83.28
EV008,2025-07-01,99.99,66.3,20.6,3.64,41.08,1,98.64
EV008,2025-07-02,99.96,56.09,40.88,7.12,35.47,1,94.42
EV008,2025-07-03,99.93,81.57,45.4,9.77,62.96,2,93.69
EV008,2025-07-04,99.92,29.81,28.74,12.05,38.02,1,92.96
EV008,2025-07-05,99.91,81.51,22.1,15.86,55.94,1,98.3
EV008,2025-07-06,99.89,26.72,23.42,19.01,51.8,0,96.04
EV008,2025-07-07,99.87,82.81,30.03,22.09,53.18,2,95.51
EV008,2025-07-08,99.85,70.96,29.39,25.27,44.68,3,91.35
EV008,2025-07-09,99.82,76.37,31.92,29.02,46.97,2,94.36
EV008,2025-07-10,99.8,79.78,43.75,31.57,61.93,1,96.68
EV008,2025-07-11,99.79,73.87,24.09,34.34,40.15,1,97.16
EV008,2025-07-12,99.77,55.01,49.14,36.64,52.99,1,93.34
EV008,2025-07-13,99.75,33.65,40.61,39.0,60.82,1,96.43
EV008,2025-07-14,99.74,26.92,28.68,41.35,33.54,2,94.82
EV008,2025-07-15,99.72,92.82,44.61,43.58,53.3,0,94.33
EV008,2025-07-16,99.71,70.18,15.81,46.5,38.02,0,92.54
EV008,2025-07-17,99.69,38.18,36.45,48.66,51.85,3,98.48
EV008,2025-07-18,99.66,54.22,38.16,51.4,59.42,0,97.97
EV008,2025-07-19,99.64,57.75,46.01,53.48,50.45,4,94.5
EV008,2025-07-20,99.62,85.42,24.15,56.45,54.7,1,91.26
EV008,2025-07-21,99.59,90.86,35.61,59.68,55.04,1,91.33
EV008,2025-07-22,99.57,68.33,37.64,61.74,50.4,0,92.21
EV008,2025-07-23,99.55,86.1,31.29,65.11,44.57,1,93.37
EV008,2025-07-24,99.53,48.78,39.13,67.54,57.47,1,93.89
EV008,2025-07-25,99.51,26.44,21.22,70.7,47.27,2,93.56
EV008,2025-07-26,99.49,47.94,16.21,73.77,45.87,2,97.45
